,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
3187,Female,Yes,40,Yes,Artist,0.0,0.0,1.0
3188,Male,No,79,No,Lawyer,0.0,0.0,1.0
3189,Male,No,47,Yes,Engineer,0.0,0.0,3.0
3190,Female,Yes,78,No,Entertainment,3.0,1.0,2.0
3193,Male,Yes,47,Yes,Homemaker,,0.0,1.0
3194,Female,No,37,No,Artist,0.0,0.0,2.0
3195,Female,Yes,35,No,Artist,11.0,0.0,2.0
3196,Male,Yes,51,No,Executive,9.0,1.0,3.0
3198,Female,Yes,71,Yes,Lawyer,8.0,2.0,2.0
3199,Male,Yes,80,No,Lawyer,7.0,0.0,2.0
3200,Male,Yes,77,No,Lawyer,0.0,0.0,1.0
3201,Male,Yes,60,Yes,Artist,0.0,0.0,3.0
3202,Female,Yes,53,Yes,Artist,,1.0,3.0
3203,Female,Yes,43,Yes,Doctor,0.0,0.0,1.0
3204,Female,Yes,49,No,Artist,11.0,0.0,2.0
3205,Male,No,30,No,Healthcare,8.0,0.0,3.0
3206,Male,Yes,42,No,Executive,,1.0,2.0
3207,Female,Yes,62,Yes,Artist,1.0,0.0,4.0
3208,Male,Yes,22,No,Healthcare,1.0,2.0,2.0
3209,Female,Yes,48,Yes,Artist,0.0,1.0,2.0
3211,Male,Yes,25,No,Executive,0.0,2.0,3.0
3213,Male,Yes,42,Yes,Executive,,2.0,4.0
3214,Male,Yes,52,Yes,Healthcare,0.0,1.0,4.0
3215,Female,No,18,No,Healthcare,5.0,0.0,4.0
3216,Female,Yes,58,Yes,Artist,1.0,1.0,2.0
3217,Male,Yes,37,Yes,Artist,0.0,1.0,4.0
3218,Male,Yes,39,No,Executive,2.0,2.0,5.0
3219,Male,Yes,19,No,Executive,0.0,2.0,3.0
3220,Female,Yes,46,No,Engineer,9.0,1.0,1.0
3222,Male,Yes,41,No,Artist,0.0,1.0,2.0
3223,Male,No,25,Yes,Healthcare,0.0,0.0,1.0
3224,Male,Yes,50,No,Artist,1.0,1.0,5.0
3225,Female,Yes,30,No,Artist,1.0,1.0,2.0
3226,Male,Yes,59,Yes,Artist,1.0,0.0,2.0
3227,Female,Yes,52,Yes,Artist,0.0,1.0,4.0
3228,Male,No,31,No,Doctor,4.0,0.0,7.0
3229,Male,Yes,80,Yes,Lawyer,0.0,0.0,1.0
3230,Male,Yes,51,Yes,Artist,1.0,1.0,4.0
3231,Female,Yes,39,Yes,Artist,2.0,1.0,4.0
3233,Male,No,23,No,Healthcare,,0.0,5.0
3234,Female,Yes,53,Yes,Artist,4.0,1.0,5.0
3235,Male,Yes,33,Yes,Executive,11.0,2.0,9.0
3236,Male,Yes,69,Yes,Lawyer,0.0,2.0,4.0
3237,Female,No,33,No,Doctor,1.0,0.0,3.0
3238,Female,Yes,52,Yes,Engineer,,1.0,3.0
3239,Female,Yes,48,No,Executive,9.0,1.0,3.0
3240,Male,Yes,28,No,Doctor,8.0,0.0,2.0
3241,Female,No,29,Yes,Artist,8.0,0.0,1.0
3243,Female,No,40,No,Doctor,14.0,0.0,6.0
3245,Female,Yes,63,No,Artist,1.0,1.0,4.0
3246,Male,No,27,Yes,Entertainment,0.0,0.0,4.0
3247,Female,Yes,38,No,Doctor,9.0,1.0,5.0
3248,Male,Yes,59,Yes,Artist,4.0,2.0,4.0
3249,Male,Yes,38,Yes,Doctor,11.0,1.0,3.0
3250,Female,No,22,No,Doctor,1.0,0.0,4.0
3251,Female,No,25,No,Doctor,3.0,0.0,4.0
3252,Male,Yes,49,Yes,Artist,1.0,0.0,1.0
3253,Male,Yes,45,Yes,Artist,0.0,1.0,2.0
3254,Male,No,21,No,Marketing,7.0,0.0,3.0
3255,Female,No,26,No,Engineer,0.0,0.0,3.0
3256,Female,Yes,52,Yes,Artist,8.0,1.0,4.0
3257,Male,No,27,Yes,Entertainment,1.0,0.0,5.0
3258,Male,No,32,No,Healthcare,12.0,0.0,4.0
3259,Female,Yes,89,Yes,Lawyer,1.0,2.0,2.0
3260,Male,Yes,39,Yes,Artist,1.0,1.0,2.0
3261,Female,Yes,41,Yes,Artist,3.0,1.0,3.0
3263,Male,Yes,45,Yes,Artist,7.0,0.0,2.0
3264,Female,No,40,Yes,Entertainment,14.0,0.0,1.0
3265,Female,No,26,Yes,Artist,1.0,0.0,2.0
3266,Female,No,63,Yes,Healthcare,3.0,0.0,1.0
3267,Female,No,40,No,Entertainment,12.0,0.0,4.0
3268,Male,No,53,Yes,Entertainment,4.0,0.0,1.0
3269,Female,No,41,Yes,Doctor,1.0,0.0,2.0
3270,Female,Yes,77,No,Lawyer,1.0,2.0,2.0
3271,Female,No,32,No,Artist,0.0,0.0,4.0
3272,Male,Yes,30,Yes,Artist,,0.0,1.0
3273,Female,Yes,60,Yes,Engineer,4.0,1.0,4.0
3274,Female,Yes,59,Yes,Entertainment,7.0,1.0,2.0
3275,Male,Yes,72,No,Entertainment,1.0,1.0,3.0
3276,Male,No,63,Yes,Artist,4.0,0.0,1.0
3278,Male,Yes,53,No,Executive,0.0,2.0,2.0
3279,Male,Yes,81,No,Executive,9.0,2.0,2.0
3280,Female,Yes,76,Yes,Lawyer,5.0,2.0,3.0
3281,Female,No,40,Yes,Entertainment,,0.0,1.0
3283,Male,No,27,Yes,Doctor,0.0,0.0,2.0
3284,Female,No,41,Yes,Engineer,,0.0,1.0
3285,Male,No,29,Yes,Entertainment,,0.0,1.0
3286,Male,No,43,Yes,Artist,11.0,0.0,1.0
3287,Male,Yes,57,Yes,Entertainment,1.0,1.0,4.0
3288,Female,No,31,No,Healthcare,9.0,0.0,1.0
3289,Male,No,68,Yes,Lawyer,1.0,0.0,1.0
3290,Male,Yes,46,No,Executive,0.0,2.0,4.0
3292,Male,Yes,51,Yes,Artist,5.0,1.0,3.0
3294,Female,No,26,Yes,Healthcare,9.0,0.0,4.0
3295,Female,No,32,Yes,Healthcare,,0.0,5.0
3296,Male,Yes,62,Yes,Doctor,1.0,2.0,2.0
3297,Male,Yes,47,Yes,Artist,1.0,1.0,2.0
3298,Male,Yes,28,Yes,Homemaker,13.0,1.0,2.0
3299,Female,No,48,No,Entertainment,2.0,0.0,2.0
3300,Male,Yes,61,Yes,Entertainment,0.0,1.0,2.0
3301,Female,No,25,No,Marketing,1.0,0.0,4.0
3303,Male,Yes,38,No,Artist,1.0,0.0,2.0
3304,Male,Yes,28,Yes,Healthcare,9.0,2.0,2.0
3305,Female,Yes,27,No,Engineer,1.0,0.0,1.0
3306,Male,Yes,56,Yes,Executive,0.0,2.0,4.0
3307,Male,No,25,No,Marketing,0.0,0.0,3.0
3308,Female,No,37,Yes,Artist,7.0,0.0,2.0
3309,Female,Yes,50,Yes,Doctor,0.0,1.0,2.0
3310,Female,Yes,48,Yes,Artist,3.0,0.0,1.0
3311,Male,No,48,Yes,Artist,0.0,0.0,1.0
3312,Male,Yes,48,Yes,Artist,0.0,2.0,4.0
3313,Male,Yes,39,Yes,Artist,9.0,1.0,2.0
3314,Male,Yes,36,Yes,Artist,9.0,1.0,2.0
3315,Male,Yes,63,Yes,Artist,1.0,0.0,1.0
3317,Male,Yes,37,Yes,Artist,6.0,0.0,2.0
3318,Male,No,42,Yes,Entertainment,2.0,0.0,3.0
3319,Male,Yes,39,No,Doctor,1.0,2.0,2.0
3320,Female,No,28,No,Executive,0.0,0.0,1.0
3321,Male,Yes,40,Yes,Healthcare,0.0,0.0,1.0
3322,Female,Yes,88,Yes,Lawyer,0.0,0.0,2.0
3325,Female,Yes,43,No,Engineer,8.0,1.0,5.0
3326,Female,No,28,No,Marketing,1.0,0.0,4.0
3327,Female,Yes,42,No,Homemaker,8.0,1.0,4.0
3328,Male,No,18,No,Healthcare,6.0,0.0,7.0
3330,Female,Yes,62,Yes,Artist,,1.0,3.0
3331,Male,Yes,68,No,Artist,0.0,0.0,1.0
3332,Male,Yes,42,Yes,Entertainment,0.0,1.0,2.0
3333,Male,No,18,No,Healthcare,7.0,0.0,4.0
3335,Female,Yes,48,Yes,Artist,0.0,2.0,4.0
3336,Male,Yes,35,Yes,Entertainment,1.0,0.0,2.0
3338,Female,Yes,88,Yes,Lawyer,1.0,0.0,2.0
3339,Male,Yes,25,No,Engineer,,1.0,3.0
3340,Female,Yes,43,Yes,Doctor,6.0,0.0,1.0
3341,Male,No,25,No,Healthcare,1.0,0.0,4.0
3342,Female,Yes,78,No,Lawyer,1.0,0.0,1.0
3343,Female,Yes,53,Yes,Artist,4.0,1.0,6.0
3344,Male,Yes,33,Yes,Doctor,10.0,1.0,2.0
3345,Male,No,49,Yes,Artist,1.0,0.0,1.0
3347,Male,Yes,65,Yes,Doctor,5.0,0.0,2.0
3348,Male,Yes,51,Yes,Entertainment,4.0,1.0,2.0
3349,Male,No,19,No,Doctor,1.0,0.0,2.0
3350,Male,Yes,41,Yes,Artist,4.0,1.0,3.0
3351,Female,No,57,Yes,Doctor,0.0,0.0,2.0
3352,Female,Yes,35,Yes,Artist,0.0,1.0,2.0
3353,Female,No,40,No,Engineer,8.0,0.0,1.0
3354,Male,No,26,Yes,Healthcare,0.0,0.0,5.0
3355,Male,Yes,86,Yes,Lawyer,,0.0,2.0
3356,Male,Yes,52,Yes,Artist,,1.0,2.0
3357,Female,Yes,50,Yes,Engineer,0.0,1.0,2.0
3358,Male,Yes,82,No,Lawyer,0.0,2.0,2.0
3359,Male,Yes,41,Yes,Artist,1.0,1.0,2.0
3360,Male,Yes,36,Yes,Entertainment,2.0,1.0,2.0
3361,Male,Yes,22,No,Doctor,2.0,2.0,9.0
3362,Female,Yes,23,No,Healthcare,0.0,0.0,7.0
3363,Female,No,27,No,Engineer,1.0,0.0,4.0
3364,Female,No,75,Yes,Lawyer,0.0,0.0,2.0
3365,Male,No,32,Yes,Healthcare,0.0,0.0,3.0
3366,Female,Yes,51,Yes,Artist,1.0,1.0,2.0
3367,Female,Yes,58,Yes,Artist,0.0,1.0,4.0
3368,Female,Yes,50,Yes,Artist,8.0,1.0,2.0
3369,Male,Yes,55,Yes,Homemaker,1.0,1.0,4.0
3370,Female,No,30,No,Engineer,11.0,0.0,1.0
3371,Male,No,29,Yes,Artist,,0.0,1.0
3372,Female,Yes,69,Yes,Artist,0.0,1.0,2.0
3373,Female,Yes,41,No,Marketing,1.0,2.0,5.0
3374,Male,Yes,47,No,Executive,0.0,2.0,5.0
3376,Male,No,21,No,Healthcare,,0.0,3.0
3377,Female,No,30,Yes,Artist,0.0,0.0,1.0
3378,Male,Yes,35,Yes,Entertainment,,1.0,2.0
3379,Male,No,33,Yes,Artist,3.0,0.0,5.0
3380,Male,No,25,No,Engineer,,0.0,3.0
3382,Female,Yes,25,No,Engineer,4.0,1.0,5.0
3383,Female,Yes,38,Yes,Artist,,0.0,3.0
3384,Male,Yes,56,Yes,Artist,,0.0,2.0
3385,Female,No,21,No,Healthcare,,0.0,3.0
3386,Female,Yes,47,Yes,Entertainment,1.0,0.0,2.0
3387,Male,Yes,52,Yes,Executive,1.0,1.0,6.0
3388,Female,Yes,63,Yes,Artist,1.0,2.0,3.0
3389,Female,Yes,39,No,Artist,0.0,2.0,3.0
3390,Female,No,20,No,Healthcare,4.0,0.0,2.0
3392,Male,Yes,42,Yes,Entertainment,,0.0,5.0
3393,Male,No,38,No,Doctor,0.0,0.0,5.0
3394,Female,No,43,Yes,Healthcare,2.0,0.0,1.0
3395,Female,No,28,No,Homemaker,10.0,0.0,1.0
3396,Male,No,21,No,Healthcare,4.0,0.0,4.0
3397,Male,Yes,50,Yes,Artist,7.0,1.0,2.0
3398,Male,Yes,72,Yes,Entertainment,,1.0,2.0
3400,Male,Yes,58,Yes,Artist,1.0,2.0,2.0
3401,Female,Yes,37,Yes,Artist,5.0,2.0,3.0
3402,Male,No,23,No,Healthcare,5.0,0.0,5.0
3403,Male,Yes,81,No,Executive,,2.0,2.0
3405,Male,Yes,77,No,Lawyer,0.0,2.0,2.0
3406,Female,No,33,No,Doctor,,0.0,2.0
3407,Male,Yes,35,Yes,Entertainment,1.0,1.0,3.0
3408,Male,No,25,No,Healthcare,4.0,0.0,3.0
3410,Female,Yes,42,Yes,Engineer,0.0,2.0,4.0
3411,Female,No,25,No,Executive,1.0,0.0,3.0
3412,Male,No,33,No,Healthcare,1.0,0.0,5.0
3413,Male,Yes,51,Yes,Entertainment,0.0,1.0,5.0
3414,Female,No,31,No,Marketing,8.0,0.0,4.0
3415,Female,No,32,No,Entertainment,12.0,0.0,5.0
3416,Male,No,32,No,Doctor,0.0,0.0,1.0
3417,Female,No,45,No,Marketing,0.0,0.0,1.0
3418,Male,No,37,Yes,Engineer,1.0,0.0,3.0
3419,Female,No,23,No,Healthcare,,0.0,4.0
3420,Female,No,52,Yes,Artist,9.0,0.0,1.0
3421,Female,Yes,42,No,Engineer,0.0,1.0,2.0
3422,Male,Yes,59,Yes,Executive,1.0,2.0,5.0
3423,Female,Yes,66,Yes,Artist,0.0,1.0,3.0
3424,Male,Yes,79,Yes,Lawyer,1.0,0.0,1.0
3425,Female,Yes,52,Yes,Engineer,0.0,1.0,4.0
3426,Male,Yes,47,Yes,Executive,1.0,2.0,5.0
3427,Male,Yes,42,Yes,Artist,0.0,1.0,3.0
3428,Male,Yes,48,Yes,Artist,1.0,1.0,4.0
3430,Female,No,39,Yes,Artist,3.0,0.0,1.0
3431,Male,Yes,61,No,Marketing,1.0,2.0,2.0
3432,Female,Yes,46,No,Artist,1.0,2.0,2.0
3433,Female,Yes,33,Yes,Engineer,2.0,1.0,2.0
3434,Female,Yes,31,Yes,Marketing,7.0,2.0,4.0
3435,Female,Yes,41,No,Entertainment,9.0,2.0,2.0
3436,Male,Yes,32,Yes,Doctor,,1.0,2.0
3437,Male,Yes,66,Yes,Lawyer,5.0,0.0,2.0
3439,Male,Yes,43,No,Engineer,0.0,1.0,2.0
3440,Male,No,28,No,Entertainment,6.0,0.0,3.0
3441,Female,Yes,38,Yes,Artist,1.0,1.0,4.0
3442,Male,Yes,42,Yes,Healthcare,5.0,0.0,2.0
3445,Male,Yes,69,Yes,Entertainment,1.0,2.0,3.0
3447,Female,Yes,47,Yes,Healthcare,0.0,1.0,6.0
3448,Male,Yes,84,Yes,Lawyer,,2.0,2.0
3449,Female,Yes,58,Yes,Lawyer,1.0,2.0,4.0
3450,Male,No,21,Yes,Healthcare,1.0,0.0,5.0
3451,Female,No,23,No,Engineer,1.0,0.0,2.0
3452,Male,Yes,40,No,Executive,9.0,1.0,2.0
3453,Female,No,19,No,Doctor,0.0,0.0,3.0
3454,Female,No,40,Yes,Lawyer,1.0,0.0,1.0
3456,Male,Yes,52,Yes,Healthcare,1.0,0.0,2.0
3457,Male,Yes,45,No,Executive,3.0,2.0,4.0
3458,Male,No,33,Yes,Artist,8.0,0.0,1.0
3460,Male,Yes,39,Yes,Doctor,1.0,0.0,2.0
3462,Male,Yes,35,Yes,Artist,9.0,2.0,3.0
3463,Male,No,37,Yes,Executive,3.0,0.0,1.0
3464,Female,No,40,Yes,Engineer,1.0,0.0,4.0
3466,Male,No,69,Yes,Marketing,8.0,0.0,2.0
3467,Male,Yes,27,Yes,Artist,6.0,1.0,2.0
3468,Male,Yes,62,Yes,Executive,0.0,2.0,3.0
3469,Female,Yes,57,Yes,Artist,0.0,2.0,2.0
3470,Male,Yes,62,No,Executive,0.0,2.0,4.0
3471,Male,No,28,No,Marketing,0.0,0.0,6.0
3472,Female,Yes,52,Yes,Artist,0.0,2.0,3.0
3473,Female,No,40,Yes,Healthcare,8.0,0.0,1.0
3474,Female,No,53,Yes,Artist,0.0,0.0,1.0
3475,Female,Yes,73,Yes,Lawyer,7.0,0.0,2.0
3476,Female,Yes,26,No,Engineer,6.0,0.0,2.0
3477,Male,Yes,53,Yes,Artist,6.0,1.0,3.0
3479,Female,No,67,Yes,Engineer,0.0,0.0,2.0
3481,Female,Yes,68,Yes,Artist,1.0,1.0,3.0
3483,Male,Yes,65,Yes,Artist,1.0,0.0,1.0
3484,Male,Yes,43,Yes,Artist,0.0,0.0,4.0
3486,Male,Yes,89,No,Lawyer,1.0,2.0,2.0
3487,Female,Yes,37,Yes,Entertainment,0.0,0.0,2.0
3488,Male,No,29,Yes,Healthcare,1.0,0.0,2.0
3490,Male,Yes,88,No,Lawyer,1.0,0.0,1.0
3491,Female,Yes,48,Yes,Doctor,0.0,1.0,2.0
3492,Female,Yes,70,No,Marketing,0.0,2.0,2.0
3493,Female,Yes,40,Yes,Artist,12.0,1.0,2.0
3494,Male,No,52,Yes,Artist,6.0,0.0,1.0
3495,Female,No,25,Yes,Healthcare,3.0,0.0,5.0
3496,Female,No,48,Yes,Artist,0.0,0.0,2.0
3499,Male,No,39,Yes,Artist,11.0,0.0,1.0
3500,Male,Yes,56,Yes,Entertainment,0.0,0.0,2.0
3501,Female,Yes,67,Yes,Artist,1.0,1.0,2.0
3502,Female,No,29,Yes,Healthcare,2.0,0.0,8.0
3503,Male,Yes,46,Yes,Executive,,2.0,4.0
3504,Male,No,31,No,Doctor,1.0,0.0,4.0
3505,Male,Yes,41,Yes,Artist,4.0,1.0,2.0
3506,Male,No,27,Yes,Artist,0.0,0.0,8.0
3507,Male,Yes,56,Yes,Entertainment,1.0,1.0,3.0
3508,Male,Yes,32,Yes,Homemaker,2.0,1.0,2.0
3509,Female,Yes,59,Yes,Artist,4.0,1.0,4.0
3510,Female,Yes,87,Yes,Artist,0.0,0.0,1.0
3511,Female,No,41,Yes,Healthcare,0.0,0.0,3.0
3512,Female,No,59,Yes,Artist,,0.0,1.0
3513,Female,Yes,55,Yes,Entertainment,1.0,1.0,5.0
3514,Female,Yes,52,No,Artist,1.0,1.0,3.0
3517,Female,Yes,46,Yes,Engineer,1.0,1.0,2.0
3518,Male,Yes,36,Yes,Artist,8.0,1.0,2.0
3519,Male,Yes,36,No,Artist,1.0,1.0,4.0
3520,Male,Yes,58,Yes,Executive,0.0,1.0,4.0
3521,Male,No,25,Yes,Artist,2.0,0.0,1.0
3522,Male,Yes,65,Yes,Artist,7.0,2.0,2.0
3523,Female,Yes,89,No,Lawyer,1.0,2.0,3.0
3524,Male,No,27,Yes,Artist,0.0,0.0,3.0
3525,Male,No,39,Yes,Entertainment,1.0,0.0,2.0
3526,Male,Yes,89,Yes,Executive,3.0,0.0,3.0
3527,Female,Yes,59,No,Marketing,1.0,1.0,4.0
3528,Female,Yes,47,Yes,Artist,0.0,0.0,2.0
3529,Female,Yes,41,Yes,Artist,7.0,1.0,2.0
3530,Male,Yes,66,Yes,Entertainment,,1.0,3.0
3531,Female,No,19,No,Entertainment,0.0,0.0,4.0
3533,Male,Yes,35,Yes,Artist,3.0,1.0,2.0
3535,Male,No,23,No,Entertainment,1.0,0.0,3.0
3537,Male,Yes,59,Yes,Executive,11.0,2.0,3.0
3538,Female,Yes,42,Yes,Doctor,8.0,0.0,1.0
3539,Male,Yes,35,Yes,Engineer,0.0,0.0,2.0
3540,Male,Yes,56,Yes,Artist,8.0,1.0,3.0
3541,Male,Yes,50,Yes,Entertainment,1.0,1.0,4.0
3542,Male,Yes,39,Yes,Entertainment,4.0,1.0,4.0
3544,Male,Yes,52,Yes,Artist,1.0,1.0,4.0
3545,Male,Yes,76,Yes,Lawyer,0.0,0.0,2.0
3546,Male,No,36,No,Entertainment,1.0,0.0,1.0
3547,Male,No,26,No,Doctor,6.0,0.0,2.0
3548,Male,Yes,39,Yes,Entertainment,9.0,0.0,2.0
3549,Female,No,18,No,Healthcare,8.0,0.0,4.0
3550,Female,No,43,Yes,Healthcare,1.0,0.0,2.0
3551,Male,Yes,63,Yes,Entertainment,1.0,2.0,2.0
3553,Female,Yes,33,No,Healthcare,2.0,0.0,3.0
3554,Female,Yes,81,No,Lawyer,0.0,2.0,2.0
3555,Female,Yes,37,Yes,Artist,9.0,0.0,2.0
3557,Male,Yes,67,Yes,Artist,0.0,0.0,1.0
3559,Female,No,30,No,Entertainment,0.0,0.0,3.0
3560,Male,No,40,Yes,Doctor,12.0,0.0,1.0
3561,Male,No,19,No,Marketing,2.0,0.0,4.0
3562,Male,No,32,Yes,Healthcare,,0.0,1.0
3563,Female,Yes,32,No,Doctor,1.0,0.0,5.0
3564,Male,No,33,No,Marketing,,0.0,5.0
3565,Female,No,27,Yes,Healthcare,1.0,0.0,7.0
3566,Female,Yes,73,No,Lawyer,1.0,2.0,2.0
3567,Female,Yes,29,Yes,Homemaker,0.0,2.0,2.0
3568,Male,No,28,No,Entertainment,0.0,0.0,3.0
3569,Male,No,69,No,Engineer,1.0,0.0,2.0
3571,Male,Yes,67,Yes,Marketing,1.0,0.0,2.0
3572,Male,Yes,73,Yes,Artist,0.0,0.0,1.0
3573,Male,Yes,42,Yes,Artist,1.0,0.0,2.0
3574,Male,No,32,Yes,Healthcare,9.0,0.0,2.0
3575,Male,Yes,53,Yes,Executive,1.0,2.0,5.0
3576,Male,Yes,42,Yes,Executive,0.0,2.0,2.0
3577,Female,Yes,50,No,Artist,9.0,2.0,2.0
3578,Female,No,19,No,Healthcare,3.0,0.0,3.0
3580,Male,Yes,82,No,Executive,0.0,2.0,2.0
3582,Male,Yes,27,No,Executive,,0.0,2.0
3583,Male,Yes,38,Yes,Doctor,0.0,1.0,5.0
3584,Female,No,48,Yes,Homemaker,1.0,0.0,1.0
3585,Male,No,22,No,Healthcare,9.0,0.0,4.0
3587,Male,No,31,No,Healthcare,1.0,0.0,3.0
3588,Female,Yes,35,No,Engineer,2.0,2.0,4.0
3589,Female,No,27,No,Engineer,6.0,0.0,6.0
3590,Male,Yes,40,No,Executive,0.0,0.0,3.0
3591,Male,Yes,62,Yes,Artist,8.0,0.0,1.0
3592,Male,Yes,30,Yes,Healthcare,8.0,0.0,2.0
3593,Male,Yes,67,Yes,Entertainment,1.0,1.0,3.0
3594,Male,No,38,Yes,Artist,0.0,0.0,2.0
3595,Female,No,37,Yes,Artist,7.0,0.0,4.0
3596,Female,No,26,Yes,Healthcare,5.0,0.0,2.0
3597,Male,Yes,61,Yes,Entertainment,2.0,1.0,4.0
3598,Male,Yes,22,No,Entertainment,1.0,1.0,3.0
3599,Female,Yes,47,Yes,Artist,0.0,1.0,5.0
3600,Male,Yes,67,Yes,Lawyer,1.0,2.0,2.0
3601,Male,Yes,38,Yes,Artist,1.0,0.0,6.0
3602,Female,Yes,36,No,Engineer,,1.0,4.0
3603,Female,No,36,Yes,Engineer,0.0,0.0,1.0
3604,Male,No,29,No,Entertainment,0.0,0.0,8.0
3605,Female,Yes,29,No,Engineer,0.0,2.0,4.0
3606,Male,No,28,No,Healthcare,1.0,0.0,8.0
3607,Female,No,25,Yes,Artist,,0.0,1.0
3608,Male,No,40,Yes,Artist,0.0,0.0,2.0
3609,Male,Yes,41,No,Executive,1.0,0.0,7.0
3610,Female,Yes,35,Yes,Artist,0.0,1.0,5.0
3611,Male,Yes,39,Yes,Entertainment,9.0,0.0,1.0
3612,Female,Yes,73,Yes,Artist,1.0,2.0,2.0
3613,Male,No,22,No,Marketing,4.0,0.0,3.0
3614,Male,Yes,40,No,Executive,8.0,2.0,5.0
3615,Female,No,30,Yes,Engineer,0.0,0.0,4.0
3616,Male,No,32,Yes,Doctor,1.0,0.0,2.0
3617,Male,No,38,Yes,Entertainment,1.0,0.0,3.0
3618,Female,Yes,31,No,Healthcare,,0.0,4.0
3619,Female,Yes,41,Yes,Marketing,0.0,0.0,2.0
3620,Female,Yes,26,No,Homemaker,8.0,1.0,4.0
3621,Male,No,41,No,Doctor,0.0,0.0,3.0
3622,Male,Yes,56,Yes,Entertainment,2.0,1.0,2.0
3623,Male,Yes,61,No,Executive,0.0,2.0,2.0
3625,Male,Yes,40,Yes,Executive,0.0,2.0,4.0
3626,Male,Yes,83,Yes,Lawyer,6.0,2.0,3.0
3627,Female,No,22,No,Engineer,1.0,0.0,4.0
3629,Male,Yes,22,No,Healthcare,0.0,0.0,3.0
3630,Male,Yes,72,Yes,Artist,0.0,0.0,1.0
3632,Female,Yes,35,Yes,Engineer,5.0,2.0,3.0
3633,Male,Yes,84,No,Executive,,2.0,2.0
3634,Male,No,42,Yes,Entertainment,0.0,0.0,3.0
3635,Female,Yes,30,No,Engineer,1.0,0.0,2.0
3636,Male,Yes,73,No,Lawyer,0.0,0.0,2.0
3637,Male,Yes,68,Yes,Entertainment,1.0,0.0,2.0
3638,Male,Yes,46,Yes,Artist,0.0,0.0,1.0
3639,Female,No,48,No,Marketing,1.0,0.0,1.0
3640,Female,Yes,49,Yes,Artist,0.0,1.0,5.0
3641,Female,No,26,Yes,Engineer,0.0,0.0,3.0
3642,Female,No,49,Yes,Artist,1.0,0.0,2.0
3643,Female,Yes,81,Yes,Lawyer,7.0,2.0,2.0
3644,Female,No,26,No,Engineer,,0.0,4.0
3646,Male,Yes,26,No,Doctor,4.0,1.0,3.0
3647,Male,No,36,Yes,Executive,9.0,0.0,3.0
3648,Female,No,32,No,Doctor,0.0,0.0,3.0
3649,Female,Yes,56,Yes,Homemaker,5.0,0.0,1.0
3652,Female,Yes,66,No,Engineer,0.0,2.0,5.0
3653,Female,Yes,76,No,Lawyer,,0.0,1.0
3654,Female,No,30,No,Entertainment,6.0,0.0,1.0
3655,Male,Yes,26,No,Homemaker,9.0,1.0,2.0
3657,Female,No,25,Yes,Entertainment,5.0,0.0,1.0
3658,Female,Yes,27,No,Engineer,9.0,0.0,2.0
3659,Male,Yes,42,No,Entertainment,1.0,0.0,4.0
3660,Male,No,35,Yes,Artist,2.0,0.0,2.0
3662,Female,No,68,No,Artist,2.0,0.0,3.0
3663,Male,Yes,72,No,Engineer,0.0,2.0,4.0
3664,Female,No,21,No,Engineer,1.0,0.0,6.0
3666,Male,Yes,49,Yes,Executive,1.0,0.0,2.0
3667,Female,Yes,33,No,Artist,6.0,1.0,2.0
3668,Female,Yes,52,Yes,Artist,7.0,1.0,4.0
3669,Female,Yes,89,Yes,Lawyer,2.0,0.0,1.0
3670,Male,Yes,46,No,Executive,6.0,2.0,6.0
3671,Male,Yes,87,No,Executive,,2.0,2.0
3673,Female,No,30,Yes,Entertainment,0.0,0.0,2.0
3674,Male,No,22,No,Healthcare,2.0,0.0,2.0
3675,Male,Yes,58,Yes,Artist,8.0,1.0,3.0
3676,Female,Yes,32,Yes,Doctor,0.0,1.0,2.0
3677,Male,No,29,No,Entertainment,8.0,0.0,4.0
3678,Male,No,32,Yes,Artist,1.0,0.0,1.0
3679,Male,Yes,53,Yes,Artist,3.0,1.0,4.0
3680,Male,Yes,27,Yes,Healthcare,2.0,2.0,3.0
3681,Female,Yes,68,Yes,Lawyer,2.0,2.0,2.0
3682,Female,No,43,No,Artist,,0.0,1.0
3683,Male,No,39,Yes,Doctor,1.0,0.0,1.0
3684,Male,No,20,No,Healthcare,6.0,0.0,3.0
3685,Female,No,40,Yes,Artist,0.0,0.0,2.0
3686,Male,Yes,38,Yes,Executive,6.0,2.0,3.0
3687,Female,No,26,Yes,Marketing,0.0,0.0,2.0
3688,Female,No,31,Yes,Engineer,1.0,0.0,4.0
3689,Male,No,22,No,Healthcare,6.0,0.0,4.0
3690,Male,Yes,35,No,Artist,1.0,0.0,2.0
3691,Male,No,37,Yes,Entertainment,0.0,0.0,2.0
3692,Female,No,26,No,Homemaker,8.0,0.0,2.0
3693,Male,No,51,Yes,Artist,6.0,0.0,1.0
3694,Female,No,35,Yes,Artist,12.0,0.0,3.0
3696,Female,Yes,46,Yes,Doctor,9.0,2.0,3.0
3697,Male,Yes,46,Yes,Marketing,,0.0,1.0
3698,Male,Yes,53,No,Entertainment,10.0,1.0,3.0
3701,Female,Yes,32,Yes,Healthcare,8.0,2.0,2.0
3702,Male,Yes,69,No,Doctor,0.0,1.0,3.0
3703,Male,Yes,60,Yes,Artist,3.0,1.0,2.0
